Well	Field	Cell Number	Top	Left	CircRingAvgIntenRatioCh2	
C2	5	48	283	429	0.297495565431891	
C2	5	49	288	98	8.52869491095216E-02	
C2	5	50	290	152	1.12996133792076	
C2	5	51	306	106	1.31850306409705	
C2	5	52	308	347	0.932554255854691	
C2	5	53	312	207	0.672279504487798	
C2	5	54	315	37	0.497559179667282	
C2	5	55	316	193	1.36874403329897	
C2	5	56	325	277	0.734804899571199	
C2	5	57	327	304	1.45147156555587	
C2	5	58	328	178	0.761419749676878	
C2	5	59	337	88	0	
C2	5	60	339	462	0.156204957536175	
C2	5	61	344	260	0.835370072435294	
C2	5	62	354	210	0.230571657038957	
C2	5	63	357	333	1.28841271765039	
C2	5	64	365	290	4.12523839796567E-02	
C2	5	65	388	121	1.33676701846538	
C2	5	66	394	216	5.87098735911106E-02	
C2	5	67	395	266	0.353008355356301	
C2	5	68	397	21	0.630497060384322	
C2	5	69	397	144	0.735396724101255	
C2	5	70	401	8	0.288684261221345	
C2	5	71	402	376	0.240646254386422	
C2	5	72	407	150	0.195053699871909	
C2	5	73	407	463	0.120903094989389	
C2	5	74	416	209	5.95488766244801E-03	
C2	5	75	416	429	0.534942780717305	
C2	5	76	424	127	0.877956060104313	
C2	5	77	430	303	0.249679572989918	
C2	5	78	433	232	0.347051815947892	
C2	5	79	433	426	0.664492598154902	
C2	5	80	439	467	0.520332866860739	
C2	5	81	445	161	0.285912838109193	
C2	5	82	446	325	0.163007092121398	
C2	5	83	452	293	0.74924722920246	
C2	5	84	454	347	0.614529222231537	
C2	5	85	464	77	1.24305876038981	
C2	5	86	474	179	5.48297323518511E-02	
C2	5	87	474	269	0.021600243383024	
C2	5	88	480	444	0.169563672321622	
C2	5	89	480	456	9.57380518997974E-02	
C2	5	90	484	6	1.04062714988282	
C2	6	1	3	194	0.522280977491133	
C2	6	2	5	482	0.382713593914799	
C2	6	3	13	334	4.46634818105708E-02	
C2	6	4	17	459	0	
C2	6	5	18	172	0.102093127029013	
C2	6	6	32	15	0.449262033353897	
C2	6	7	32	249	0.151649930169656	
C2	6	8	35	429	1.16830998097215	
C2	6	9	49	349	0	
C2	6	10	52	114	0.440907631117369	
C2	6	11	52	369	1.29293442811242	
C2	6	12	64	427	0.73540986087496	
C2	6	13	78	213	0.721317367003088	
C2	6	14	82	133	0.384316739486899	
C2	6	15	82	369	0.121326923697133	
C2	6	16	88	41	0.455654770533152	
C2	6	17	91	313	0.280628271633872	
C2	6	18	97	189	0.174547509167743	
C2	6	19	100	30	0.185124841417659	
C2	6	20	102	117	0.644275837700459	
C2	6	21	104	363	9.83162198791721E-02	
C2	6	22	114	110	0.29847594813351	
C2	6	23	119	465	0	
C2	6	24	122	48	0.645517990994456	
C2	6	25	125	303	0	
C2	6	26	138	267	0.245628654401632	
C2	6	27	138	426	0.126797900298791	
C2	6	28	140	364	0.18681737333479	
C2	6	29	143	299	1.33080326525256	
C2	6	30	155	194	0.268210143139191	
C2	6	31	162	17	0.018315012535678	
C2	6	32	167	324	0.206149950325313	
C2	6	33	169	56	0.472339205336776	
C2	6	34	171	148	0.849338469776426	
C2	6	35	180	455	4.74077678370301E-02	
C2	6	36	182	122	0.378627217490598	
C2	6	37	188	387	0.315817458809713	
C2	6	38	193	350	5.68538411037526E-04	
C2	6	39	195	288	0.202851520727697	
C2	6	40	204	440	0.257767172378138	
C2	6	41	207	33	0.788986124251025	
C2	6	42	207	321	0.670370764229918	
C2	6	43	217	111	7.47694445751498E-02	
C2	6	44	220	206	3.31670690902797E-03	
C2	6	45	229	182	0.141044713219738	
C2	6	46	235	454	0.484950284272845	
C2	6	47	243	49	1.06485657006776	
C2	6	48	247	221	0.122261892004848	
C2	6	49	257	175	0.182948940476674	
C2	6	50	264	52	0.301010293163239	
C2	6	51	265	402	0.139844902448564	
C2	6	52	268	289	5.70639505318347E-03	
C2	6	53	268	311	0.66710758547561	
C2	6	54	278	295	0.550011352143491	
C2	6	55	278	354	0.432636772944708	
C2	6	56	279	176	0.165031208376204	
C2	6	57	280	5	0.227321818706459	
C2	6	58	283	82	0.184260918088717	
C2	6	59	288	438	0.084520756369061	
C2	6	60	291	454	0.167613620196564	
C2	6	61	296	354	0.190996368140995	
C2	6	62	316	227	0.596726566704074	
C2	6	63	317	207	0.383984366937942	
C2	6	64	323	12	0.10961318921043	
C2	6	65	323	434	0.220038497639809	
C2	6	66	325	149	1.05556953624752	
C2	6	67	334	190	7.23669035919316E-02	
C2	6	68	336	457	0.396353334888478	
C2	6	69	338	299	4.30776661285448E-02	
C2	6	70	341	160	0.120378219803942	
C2	6	71	343	40	0.148854961832061	
C2	6	72	345	390	0.462525827739679	
C2	6	73	346	200	0.224399864589137	
C2	6	74	352	462	0.666437014599039	
C2	6	75	354	136	6.57174977131964E-03	
C2	6	76	371	359	4.45491362922555E-03	
C2	6	77	382	434	0.925995280698119	
C2	6	78	386	261	2.47984195864733E-02	
C2	6	79	389	310	0.660282529107488	
C2	6	80	398	115	0.183728830811904	
C2	6	81	405	307	0.150508339585898	
C2	6	82	409	446	0	
C2	6	83	410	157	0.504142067169916	
C2	6	84	415	312	0	
C2	6	85	427	316	0.126273784151333	
C2	6	86	428	130	0.696117456654047	
C2	6	87	430	465	0.319998623211131	
C2	6	88	440	398	0.12808415737429	
C2	6	89	441	183	0.409738889987097	
C2	6	90	442	139	0	
C2	6	91	442	287	0.684719081745227	
C2	6	92	444	55	0.129314509508109	
C2	6	93	447	360	0.706651654479072	
C2	6	94	454	119	0.110904681539051	
C2	6	95	459	301	0.534457902093157	
C2	6	96	480	364	0.549974512857962	
C2	7	1	5	277	0.579839201521735	
C2	7	2	11	157	0.053528449022817	
C2	7	3	20	191	0.32595529825975	
C2	7	4	20	448	0.824420181297379	
C2	7	5	21	249	0	
C2	7	6	22	257	0.760758628233878	
C2	7	7	23	236	1.25607541171097	
C2	7	8	34	86	0.186170967147693	
C2	7	9	43	457	0.173796549414342	
C2	7	10	46	309	0.448868306182293	
C2	7	11	50	419	1.50365450925632	
C2	7	12	56	454	8.64698087012964E-02	
C2	7	13	57	239	0.694886246249332	
C2	7	14	61	51	0.17387841798411	
C2	7	15	80	442	0.724125622022215	
C2	7	16	81	402	5.09168348391799E-02	
C2	7	17	89	267	0.547092407743497	
C2	7	18	102	116	7.90368348653901E-02	
C2	7	19	102	196	9.71317464683808E-02	
C2	7	20	103	331	0.450285682806299	
C2	7	21	105	21	0.704938787733234	
C2	7	22	106	68	0.931493491827631	
C2	7	23	115	222	0.682533972735304	
C2	7	24	124	332	0.119860392339618	
C2	7	25	125	131	0.434111582529035	
C2	7	26	125	421	0.180194346696219	
C2	7	27	129	302	0.080683522004431	
C2	7	28	136	408	0.703185144886626	
C2	7	29	137	451	1.71915798426536	
C2	7	30	145	272	0.023113936598465	
C2	7	31	167	167	0.879094577944355	
C2	7	32	170	247	4.50799133981447E-03	
C2	7	33	173	206	0.230744732917343	
C2	7	34	175	348	8.22444853495881E-02	
C2	7	35	182	143	0.317137229152988	
C2	7	36	183	427	0.43207240883997	
C2	7	37	184	89	0.356817211929956	
C2	7	38	186	154	0.682732082732083	
C2	7	39	187	8	0.459963648129382	
C2	7	40	195	367	0.381703668174135	
C2	7	41	196	270	9.51690441929402E-02	
C2	7	42	208	74	0.75041099170435	
C2	7	43	209	183	0.6486037605147	
C2	7	44	228	301	0.353437361765738	
C2	7	45	228	466	0.225651942778971	
C2	7	46	245	415	0.140389122022999	
C2	7	47	247	144	0.321355943648249	
C2	7	48	247	370	1.35807969898295	
C2	7	49	249	164	0.103890063424947	
C2	7	50	254	75	0.151913567353083	
C2	7	51	266	231	0.57082138265347	
C2	7	52	267	326	0.610491861094153	
C2	7	53	277	450	0.6736313936308	
C2	7	54	280	51	4.13605808341846E-02	
C2	7	55	283	280	7.79199895547303E-02	
C2	7	56	292	233	0.702605210482664	
C2	7	57	298	262	0.893306714975151	
C2	7	58	300	78	4.85779026823419E-02	
C2	7	59	302	115	0.899479571899783	
C2	7	60	309	16	0.138311995814362	
C2	7	61	320	397	0.016412888200329	
C2	7	62	323	273	0.141533093150524	
C2	7	63	328	218	0.717145667200917	
C2	7	64	330	372	0.751808879889542	
C2	7	65	336	473	1.54352151065978	
C2	7	66	339	295	0.222775774791507	
C2	7	67	340	401	0	
C2	7	68	344	456	1.4752329997914	
C2	7	69	350	95	4.79861068268318E-03	
C2	7	70	351	52	0.283071458776254	
C2	7	71	351	291	0.524279161598711	
C2	7	72	351	393	1.99532374870588	
C2	7	73	358	133	0.103313972152	
C2	7	74	361	344	0.128814260926875	
C2	7	75	361	458	0	
C2	7	76	367	162	0.375398343169823	
C2	7	77	388	377	0.968643583932343	
C2	7	78	392	267	0.253510644315032	
C2	7	79	393	432	1.14200605815337	
C2	7	80	397	204	0.222571453349356	
C2	7	81	398	104	1.4066975688047	
C2	7	82	404	299	1.249334237028	
C2	7	83	405	231	1.54975838314661	
C2	7	84	411	126	9.03730090196677E-02	
C2	7	85	425	185	0.239831504428272	
C2	7	86	425	398	6.66164488797259E-02	
C2	7	87	426	50	0.118758436576486	
C2	7	88	437	14	0.020760963738929	
C2	7	89	445	148	1.03251739499691	
C2	7	90	447	184	0.141727129057811	
C2	7	91	450	462	0.638185358227358	
C2	7	92	462	41	0.35586730506156	
C2	7	93	465	122	0.352929265658747	
C2	7	94	467	350	0.493415818495097	
C2	7	95	468	234	0.24645148114294	
C2	7	96	471	256	3.31693333786076E-02	
C2	7	97	472	79	6.35902894609048E-02	
C2	7	98	474	280	0.521433514722781	
C2	7	99	482	47	3.15093981044397E-02	
C2	7	100	501	357	0	
C2	8	1	2	249	1.34580942367324E-02	
C2	8	2	12	94	0.745217698978612	
C2	8	3	13	359	0.425548947849954	
C2	8	4	14	383	0.490514905149052	
C2	8	5	24	241	5.79787079691255E-02	
C2	8	6	36	180	0.172351314622223	
C2	8	7	44	90	0.727398802338235	
C2	8	8	46	211	0.528465323779556	
C2	8	9	47	418	0.576720595975011	
C2	8	10	55	152	0.569610632028136	
C2	8	11	56	322	9.10814427647874E-02	
C2	8	12	58	136	1.39030244493138	
C2	8	13	61	453	3.48009887704217E-02	
C2	8	14	63	22	0.212349226419158	
C2	8	15	77	371	0.527684235781773	
C2	8	16	82	74	8.62313513886751E-02	
C2	8	17	89	253	1.29649595687332	
C2	8	18	96	389	0.969241275182597	
C2	8	19	100	167	0.187171866945825	
C2	8	20	101	377	0.555091193912946	
C2	8	21	101	472	0.34564158234513	
C2	8	22	104	209	0.507911551115391	
C2	8	23	104	225	0.739511852552527	
C2	8	24	105	255	1.04729009815059	
C2	8	25	108	328	0.563983947341504	
C2	8	26	109	282	0.345057268831741	
C2	8	27	119	411	3.69124547003624E-02	
C2	8	28	121	32	0.251814033888766	
C2	8	29	126	71	0.529743391109906	
C2	8	30	142	25	0.226632046937471	
C2	8	31	143	174	0.251101220891565	
C2	8	32	145	136	0.867018336187686	
C2	8	33	145	289	0.383593396618569	
C2	8	34	161	224	1.03658441692872	
C2	8	35	162	404	0.242566122597614	
C2	8	36	177	426	0	
C2	8	37	188	47	0.342906038470793	
C2	8	38	189	278	0.253759536384977	
C2	8	39	191	311	0.422167533514677	
C2	8	40	191	470	0.137893835607142	
C2	8	41	195	173	0.023547049155067	
C2	8	42	199	107	4.28705810772134E-02	
C2	8	43	224	179	0.382524491903191	
C2	8	44	225	459	0.33454788040413	
C2	8	45	227	384	0.155470801923007	
C2	8	46	229	99	0.164208068199057	
C2	8	47	229	316	0.512204415945952	
C2	8	48	242	349	0.962262687210154	
C2	8	49	244	24	0.428190228148766	
C2	8	50	247	112	7.18206737259455E-04	
C2	8	51	255	406	0.295490941718123	
C2	8	52	260	68	0.170575563741448	
C2	8	53	265	248	0.696360408968762	
C2	8	54	275	476	0.256018717624479	
C2	8	55	278	153	0.459180737775287	
C2	8	56	288	400	0.809531948403541	
C2	8	57	294	344	1.38029615549696	
C2	8	58	306	187	0.63892083310516	
C2	8	59	311	228	3.30094882175457E-02	
C2	8	60	312	477	0.172146602371479	
C2	8	61	315	188	0.661174269349121	
C2	8	62	316	33	0.575743908829114	
C2	8	63	319	264	1.6005897108603	
C2	8	64	319	314	0.30485184755571	
C2	8	65	321	95	0.436712807911636	
C2	8	66	330	183	0.728160663887067	
C2	8	67	339	395	0.773576059612271	
C2	8	68	349	451	0.232661678619176	
C2	8	69	361	218	0.235738519133006	
C2	8	70	368	131	0.662993207004527	
C2	8	71	368	351	0.425880542167073	
C2	8	72	371	270	0.501102310908571	
C2	8	73	374	213	0.157208598317933	
C2	8	74	378	40	0.978430644744594	
C2	8	75	394	212	0.692398755622562	
C2	8	76	400	95	0.377536733075794	
C2	8	77	400	478	0.875123965102639	
C2	8	78	412	397	0.29868509126842	
C2	8	79	421	219	6.31710464189967E-03	
C2	8	80	421	483	0	
C2	8	81	422	348	0.910497634051714	
C2	8	82	422	478	9.61253161359632E-02	
C2	8	83	427	170	0.976342087455211	
C2	8	84	438	463	1.27423868704413	
C2	8	85	441	205	0.192307596478945	
C2	8	86	441	242	1.43218717815825	
C2	8	87	443	68	0.591668811068612	
C2	8	88	446	146	0.136393327006	
C2	8	89	450	37	0.390091160472072	
C2	8	90	451	184	0.392243754042207	
C2	8	91	452	301	0.708654915886836	
C2	8	92	468	351	1.16141624444174	
C2	8	93	469	408	0.867260584097148	
C2	8	94	470	256	0.458664303998059	
C2	8	95	474	200	0.217870581860774	
C2	9	1	4	36	2.90897469827177E-02	
C2	9	2	11	450	3.25858165227384E-02	
C2	9	3	12	140	0.19156571974103	
C2	9	4	13	382	0.193085406985573	
C2	9	5	26	226	0.173125920135947	
C2	9	6	27	69	1.30149532089527	
C2	9	7	27	193	0.359105100965047	
C2	9	8	28	258	0.190765748484616	
C2	9	9	46	426	1.03737310579981E-02	
C2	9	10	52	290	0.475989643314554	
C2	9	11	59	362	1.23497342314392	
C2	9	12	62	439	0.325465682491826	
C2	9	13	68	181	0	
C2	9	14	70	64	0.972367737179872	
C2	9	15	86	193	0.257416056854038	
C2	9	16	90	280	0.118743213514002	
