Well	Field	Cell Number	Top	Left	CircRingAvgIntenRatioCh2	
A2	9	17	120	203	0.579937135451079	
A2	9	18	127	297	1.58862853763843	
A2	9	19	143	117	1.27443341396448	
A2	9	20	156	424	1.91861185926211	
A2	9	21	160	330	0.830568638027995	
A2	9	22	161	306	1.48549780581459	
A2	9	23	164	188	1.31961589210781	
A2	9	24	173	58	1.45068712241161	
A2	9	25	180	335	0.385077324764009	
A2	9	26	182	214	1.83396268181669	
A2	9	27	184	184	1.29511818110438	
A2	9	28	199	381	2.30692567088895	
A2	9	29	201	64	0.403348744220917	
A2	9	30	209	255	1.5974315329154	
A2	9	31	214	422	1.63244171062098	
A2	9	32	219	147	1.64520171925733	
A2	9	33	237	210	0.1639839408377	
A2	9	34	238	149	1.48687743235063	
A2	9	35	242	345	1.84504643205911	
A2	9	36	250	297	1.3689154006371	
A2	9	37	260	395	1.87091779884254	
A2	9	38	270	39	1.00079050655481	
A2	9	39	271	58	0.671064139770693	
A2	9	40	277	14	1.09925722962349	
A2	9	41	288	474	0.777620116235524	
A2	9	42	302	279	1.36994676327332	
A2	9	43	305	426	2.27789684343257	
A2	9	44	312	45	1.20473989065547	
A2	9	45	313	165	1.3373904246989	
A2	9	46	313	231	1.50374369524128	
A2	9	47	315	69	1.19006428339332	
A2	9	48	315	263	1.40581812781452	
A2	9	49	324	131	2.10368646008243	
A2	9	50	331	231	1.20006021678041	
A2	9	51	332	54	1.28620583667219	
A2	9	52	353	318	1.01558947710296	
A2	9	53	356	242	0.366448513283155	
A2	9	54	362	369	0.205521650682941	
A2	9	55	369	89	1.7296533451093	
A2	9	56	375	319	1.14969749432097	
A2	9	57	375	366	1.80968365488092	
A2	9	58	379	55	0.483811386148669	
A2	9	59	387	110	1.56293770042829	
A2	9	60	397	229	0.522574300086126	
A2	9	61	407	149	1.03066593512521	
A2	9	62	430	353	1.03203067667542	
A2	9	63	436	257	1.69135545062448	
A2	9	64	439	55	1.00086155608384	
A2	9	65	443	3	1.37252349434573	
A2	9	66	453	254	0.732506891776599	
A2	9	67	459	125	0.771322126941967	
A2	9	68	460	259	0.74951380843873	
A2	9	69	472	208	0.253124524448022	
A2	9	70	478	94	1.0695033478963	
A2	10	1	6	485	0.454340695385961	
A2	10	2	9	322	1.80660269036596	
A2	10	3	9	427	1.06927261122	
A2	10	4	22	47	0.20344485407292	
A2	10	5	24	124	1.96918580752873	
A2	10	6	25	451	0.645114767340842	
A2	10	7	49	232	1.37597708626096	
A2	10	8	53	446	0.425248576906499	
A2	10	9	57	373	1.45534129927735	
A2	10	10	75	100	1.54516853367105	
A2	10	11	77	305	1.16902584915159	
A2	10	12	79	72	0.655905127110294	
A2	10	13	85	55	0.918110418875928	
A2	10	14	101	213	0.507565720558164	
A2	10	15	105	131	1.14187162956305	
A2	10	16	112	394	0.677688311296997	
A2	10	17	120	45	1.08331630164934	
A2	10	18	122	123	1.47477666913986	
A2	10	19	129	392	0.943408008423905	
A2	10	20	132	380	0.915249297262215	
A2	10	21	139	323	1.09016911449582	
A2	10	22	140	302	1.16339751771983	
A2	10	23	155	164	1.18012650109045	
A2	10	24	163	219	1.82480285917716	
A2	10	25	176	27	1.6400258040497	
A2	10	26	187	360	1.67866642227865	
