Well	Field	Cell Number	Top	Left	CircAvgIntenCh2	CircRingAvgIntenRatioCh2
C4	23	4	54	400	86.36769759	0.933953696
C4	23	5	65	297	87.07194245	9.24E-03
C4	23	6	70	95	87.29972752	1.86812477
C4	23	7	74	450	87.90764331	3.234621955
C4	23	8	81	386	88.07583774	0.22445067
C4	23	9	84	149	88.2	2.365075447
C4	23	10	93	20	88.785	2.727577269
C4	23	11	96	286	89.82420091	1.332929461
C4	23	12	99	59	90.2	2.373172306
C4	23	13	121	34	90.45454545	2.532171301
C4	23	14	133	347	91.51	2.372242162
C4	23	15	137	422	92.07643312	1.411277991
C4	23	16	138	221	92.43772242	1.836840963
C4	23	17	138	277	92.83846154	0.382108537
C4	23	18	145	175	92.85185185	1.527572571
C4	23	19	147	484	93.1875	1.344776462
C4	23	20	170	57	93.51973684	2.679592636
C4	23	21	177	131	93.68774704	1.903472714
C4	23	22	192	435	94.29012346	1.462478944
C4	23	23	196	33	95.175	6.82E-03
C4	23	24	202	479	95.26153846	1.735447254
C4	23	25	209	170	95.84916201	3.594057275
C4	23	26	209	224	95.85714286	1.84703769
C4	23	27	212	278	96.02654867	1.829547739
C4	23	28	213	42	96.78571429	2.067235053
C4	23	29	219	385	97.448	2.466727293
C4	23	30	222	301	97.47368421	1.995149163
C4	23	31	245	241	99.00611621	1.758868809
C4	23	32	251	50	99.41780822	1.375632787
C4	23	33	266	310	100.254717	2.12350358
C4	23	34	275	138	100.5510204	2.017294585
C4	23	35	285	230	101.1988304	2.613773416
C4	23	36	292	312	101.4313725	0
C4	23	37	295	427	101.6344828	2.008794916
C4	23	38	326	300	101.6598639	2.520769331
C4	23	39	334	110	101.6634146	1.924112747
C4	23	40	336	165	102.212963	2.342323252
C4	23	41	336	281	102.65	2.150084461
C4	23	42	339	336	103.3909774	2.904903821
C4	23	43	342	23	103.9195402	1.522870234
C4	23	44	359	19	104.9263158	1.336885577
C4	23	45	364	207	105.0992647	1.831841923
C4	23	46	367	422	105.2995781	1.750841645
C4	23	47	379	287	106.2094595	1.780132272
C4	23	48	386	5	106.3406593	0
C4	23	49	390	261	106.3488372	1.53142372
C4	23	50	403	413	106.3651452	1.874234321
C4	23	51	411	315	106.4439252	1.871823522
C4	23	52	424	37	107.8228571	2.094057754
C4	23	53	428	201	107.9222798	2.766118912
C4	23	54	433	311	108.5645161	1.310197612
C4	23	55	463	362	109.0416667	1.514879079
C4	23	56	466	348	109.1214286	1.735348947
C4	23	57	473	273	110.7553517	2.408102324
C4	24	1	5	3	111.044586	1.638762275
C4	24	2	23	402	111.3953488	1.255050395
C4	24	3	30	125	112.3133333	2.066157041
C4	24	4	30	216	112.3611111	1.405861967
C4	24	5	40	387	112.5	1.547253932
C4	24	6	59	392	112.7586207	1.351636407
C4	24	7	63	133	113.8363636	1.675594934
C4	24	8	66	279	114.1666667	2.487434807
C4	24	9	77	410	114.4972973	1.262219961
C4	24	10	84	465	114.85	3.217059794
C4	24	11	85	66	114.9591837	1.620480811
C4	24	12	88	221	115.4607843	2.291123212
C4	24	13	97	410	116.1862069	0
C4	24	14	108	103	116.5820896	1.761853226
C4	24	15	109	420	116.6538462	0
C4	24	16	114	190	117.96	1.524971871
C4	24	17	126	44	118.3902439	1.414901961
C4	24	18	130	253	118.6654412	2.527637065
C4	24	19	145	90	118.8	1.648904356
C4	24	20	163	166	119.6048387	2.190661844
C4	24	21	170	445	119.8666667	1.477449951
C4	24	22	185	49	120.2727273	2.583132873
C4	24	23	186	33	120.5690377	2.400381026
C4	24	24	186	239	122.4699301	3.526575394
C4	24	25	189	442	123.4202899	1.316015089
C4	24	26	205	307	123.6472868	1.431343176
C4	24	27	216	162	124.4193548	2.075118899
C4	24	28	229	390	124.5	3.957603632
C4	24	29	238	324	124.7508772	1.293280973
C4	24	30	243	306	125.828125	1.512339624
C4	24	31	245	235	126.1923077	0
C4	24	32	247	217	126.2222222	0.861027104
C4	24	33	247	419	126.7717842	1.46300249
C4	24	34	256	474	127.1016043	1.860625442
C4	24	35	266	417	127.464467	1.729882082
C4	24	36	278	154	129.5551724	1.915181407
C4	24	37	293	246	130.7033898	1.078720843
C4	24	38	296	113	130.825	0.804140194
C4	24	39	301	67	130.8571429	1.817964958
C4	24	40	306	252	131.2676056	2.282319077
C4	24	41	318	483	131.4193548	1.737434697
C4	24	42	324	420	131.9956897	1.860430544
C4	24	43	342	81	132.0655738	1.717083675
C4	24	44	345	173	132.3719807	2.122393322
C4	24	45	348	344	132.6624473	2.366060717
C4	24	46	363	137	134.2713178	1.426067239
C4	24	47	367	266	135.1764706	1.664231327
C4	24	48	377	302	139.2064516	1.288551362
C4	24	49	379	395	139.9814815	3.288519581
C4	24	50	381	147	140.3333333	1.338285892
C4	24	51	399	280	140.7357724	1.402273763
C4	24	52	409	372	141.590604	3.223942442
C4	24	53	412	199	141.7603306	1.106518057
C4	24	54	420	46	141.8190955	2.020120724
C4	24	55	428	470	148.4742268	1.690425119
C4	24	56	443	202	149.2058824	1.091288264
C4	24	57	449	221	149.2072829	1.639181253
C4	24	58	455	43	149.5291005	1.32467002
C4	24	59	456	331	150.6385135	2.351651904
C4	24	60	457	21	150.8146965	1.687663785
C4	24	61	459	314	151.8188976	2.1839394
C4	24	62	485	179	152.1033058	1.264139369
C4	25	1	25	365	152.3819444	2.256750841
C4	25	2	64	3	152.7961783	1.423225684
C4	25	3	74	36	153.8709677	1.900911048
C4	25	4	86	278	157	1.945036114
C4	25	5	95	396	160.2291022	2.779763169
C4	25	6	99	12	160.6	1.407130929
C4	25	7	120	135	164.0706806	2.401398314
C4	25	8	120	349	166.4290323	2.179069635
C4	25	9	122	253	167.3741935	0
C4	25	10	129	466	168.721519	1.313323233
C4	25	11	136	242	168.952381	0
C4	25	12	138	226	169.1851852	0.907187706
C4	25	13	142	140	171.4255319	2.610007292
C4	25	14	146	254	171.6872146	0
C4	25	15	147	472	175.6601942	1.524144527
C4	25	16	148	249	176.75	0.803589921
C4	25	17	151	358	176.8760331	2.065788687
C4	25	18	159	299	177.2334294	3.216295749
C4	25	19	202	189	178.4032258	4.113905749
C4	25	20	235	231	181.2478632	1.295462285
C4	25	21	251	77	181.8961039	1.923733172
C4	25	22	258	242	182.5735294	1.620926041
C4	25	23	260	191	183.1796875	1.62424836
C4	25	24	262	386	183.6179775	1.506569218
C4	25	25	263	128	185.8421053	0.562808003
C4	25	26	263	322	189.3015873	1.930247892
C4	25	27	273	405	192.8511236	2.11262826
C4	25	28	283	184	193.5797101	0.685051467
C4	25	29	284	421	193.8877551	1.537600204
C4	25	30	286	39	196.0300752	0.83494601
C4	25	31	333	152	197.875	1.122253131
C4	25	32	338	300	198.0276817	2.059678076
C4	25	33	350	438	199.9201878	1.297203741
C4	25	34	366	149	201.6008147	0
C4	25	35	373	259	204.1212121	1.442123972
C4	25	36	378	166	205.421875	1.409582949
C4	25	37	383	222	208.5590909	1.312539139
C4	25	38	392	478	208.7777778	1.711739319
C4	25	39	398	387	209.2059497	1.238868022
C4	25	40	418	41	212.1538462	2.103841527
C4	25	41	425	320	213.7321429	0.981405257
C4	25	42	433	111	216.1985816	2.268398541
C4	25	43	448	292	220.1946903	1.305223357
C4	25	44	458	242	221.2659847	2.136365857
C4	25	45	478	403	222.0333333	1.196134589
C4	26	1	14	333	223.3442623	1.349611837
C4	26	2	72	357	228.21875	0
C4	26	3	73	84	228.7773109	0
C4	26	4	76	82	229.6027944	0.553231574
C4	26	5	80	156	230.2997033	1.196046012
C4	26	6	93	233	232.1223301	1.407834999
C4	26	7	110	237	232.4713542	5.76E-02
C4	26	8	126	159	232.8354839	2.02951925
C4	26	9	127	172	236.6	2.156157474
C4	26	10	127	292	240.3904762	1.478371799
C4	26	11	136	60	240.5	1.850011953
C4	26	12	148	396	240.5708661	4.354202897
C4	26	13	157	332	245.3537415	2.287347787
C4	26	14	159	350	255.259887	1.830626361
C4	26	15	181	111	259.3194444	0.438503541
C4	26	16	185	214	260.9548611	2.348487654
C4	26	17	194	14	270.9548387	1.697222524
C4	26	18	196	119	278.9020408	2.775334633
C4	26	19	200	106	280.9359431	2.039548874
C4	26	20	257	107	282.8869048	1.097572744
C4	26	21	262	318	283.5586592	1.656863184
C4	26	22	282	200	285.6	1.195828915
C4	26	23	285	211	295.01	0
C4	26	24	288	216	300.6376404	1.119981426
C4	26	25	307	50	305.9509804	1.134749597
C4	26	26	310	33	306.6650485	1.546811688
C4	26	27	322	459	309.1490826	1.805895034
C4	26	28	327	144	328.9375	1.492697791
C4	26	29	329	329	329.6059113	1.83095376
C4	26	30	337	456	334.1	1.707297774
C4	26	31	364	10	335.4025974	8.33E-02
C4	26	32	367	105	336.5076142	1.76515651
C4	26	33	373	68	339.5510204	1.4447178
C4	26	34	386	377	339.988764	2.151014581
C4	26	35	396	168	362.2896175	2.113238045
C4	26	36	397	217	363.6754386	2.693816336
C4	26	37	398	260	379.5897436	1.640797213
C4	26	38	428	148	415.2948718	1.62073007
C4	26	39	451	220	419	1.414365452
C4	26	40	456	186	419.661191	1.898694219
C4	26	41	466	412	422.4507576	1.137110623
C4	26	42	467	305	428.2383178	1.798240744
C4	27	1	19	203	444.4888889	1.49105635
C4	27	2	27	360	445.9210526	1.505047728
C4	27	3	37	182	448.4428044	2.06422838
C4	27	4	43	431	453.4565217	1.444713641
C4	27	5	86	232	474.2674419	2.168661473
C4	27	6	90	310	475.8073171	2.029458168
C4	27	7	101	129	476.3972603	1.235467836
C4	27	8	101	164	477.8265525	1.298869015
C4	27	9	107	421	487.7974684	1.801764938
C4	27	10	109	115	496.9043478	1.18864564
C4	27	11	109	370	505.1111111	1.383661689
C4	27	12	128	92	510.9454094	1.654810749
C4	27	13	145	242	516.8484848	1.808142291
C4	27	14	145	373	522.1346801	1.497722899
C4	27	15	151	206	526.4947917	1.302418438
C4	27	16	158	413	557.8438438	3.294111598
C4	27	17	170	350	560.2435897	1.519999653
C4	27	18	174	147	561.5145631	2.414881205
C4	27	19	179	297	575.6603774	1.628182304
C4	27	20	196	448	578.3830189	1.054347006
C4	27	21	198	228	579.6157205	1.55922643
C4	27	22	211	109	584.3480176	1.535577089
C4	27	23	212	185	586.9050505	1.901351016
C4	27	24	212	232	587.017192	1.311153319
C4	27	25	240	229	589.1679389	2.690143541
C4	27	26	240	289	589.5909091	1.755843363
C4	27	27	252	301	599.0714286	1.554913728
C4	27	28	303	103	599.0820513	1.027047948
C4	27	29	310	208	615.8813559	2.165585955
C4	27	30	311	227	638.4409938	0.903959674
C4	27	31	317	412	688.2666667	2.434411028
C4	27	32	318	268	707.164557	1.271675829
C4	27	33	326	120	707.5653495	0.893994522
C4	27	34	329	103	744.827957	0.972822955
C4	27	35	335	260	757.4639175	0.957844388
C4	27	36	341	438	765.5261324	2.186810664
C4	27	37	348	293	799.643617	2.001759643
C4	27	38	353	409	806.8502674	1.661731479
C4	27	39	354	353	831.7719298	1.891866832
C4	27	40	375	162	836.5578231	1.04033666
C4	27	41	395	181	862.486014	1.067410459
C4	27	42	403	331	868.1276596	1.612951871
C4	27	43	407	253	905.677665	2.947444364
C4	27	44	419	353	914.1030928	0.96953449
C4	27	45	428	101	924.1933333	1.61811507
C4	27	46	429	164	931.3706897	2.886673095
C4	27	47	443	34	949.212766	2.081793145
C4	27	48	470	430	966.3693467	1.795041886
C4	27	49	478	480	999.0781563	2.186808048
C4	28	1	4	46	1005.55	2.555926289
C4	28	2	36	295	1044.818182	2.338190263
C4	28	3	39	116	1071.107914	1.171681526
C4	28	4	42	374	1089.297101	6.85E-02
C4	28	5	52	474	1090.705521	1.990626393
C4	28	6	53	295	1094.682432	2.305316321
C4	28	7	58	25	1130.268128	1.340372046
C4	28	8	58	351	1155.37931	2.393530744
C4	28	9	76	99	1155.96	1.236873156
C4	28	10	78	142	1183.861751	2.439427204
C4	28	11	111	51	1221.083333	1.71364723
C4	28	12	116	443	1241.770115	1.89725971
C4	28	13	130	51	1245.464435	1.157569893
C4	28	14	148	97	1248.417323	3.398390778
C4	28	15	149	440	1266.091503	0.130860212
C4	28	16	152	378	1271.82398	1.695769426
C4	28	17	175	475	1299.965909	0.487163972
C4	28	18	217	73	1328.473146	1.837878783
C4	28	19	226	157	1333.615	1.265590083
C4	28	20	293	260	1334.329825	1.877769156
C4	28	21	296	171	1368.564955	2.730367272
C4	28	22	297	99	1384.641304	3.115425562
C4	28	23	298	276	1397.104651	1.78E-02
C4	28	24	323	483	1450.277778	2.176649779
C4	28	25	330	264	1488.723898	0
C4	28	26	334	273	1501.139959	0.606058581
C4	28	27	351	245	1508.38961	0.27611368
C4	28	28	359	342	1530.373711	2.720522652
C4	28	29	360	171	1539.22449	1.544053672
C4	28	30	365	221	1541.438849	1.71626401
C4	28	31	370	367	1544.247706	3.720513599
C4	28	32	427	293	1556.655319	1.193116067
C4	28	33	430	340	1575.519417	2.035421773
C4	28	34	430	454	1613.165289	2.328329
C4	28	35	433	440	1628.857143	2.058948393
C4	28	36	438	417	1634.013605	1.95055956
C4	29	1	7	155	1643.771605	1.841751212
C4	29	2	12	272	1667.265487	1.856044102
C4	29	3	20	334	1717.693431	1.969304988
C4	29	4	24	470	1719.488462	1.610846718
C4	29	5	34	382	1728.716418	1.483307631
C4	29	6	45	97	1746.784884	2.41206657
C4	29	7	94	259	1787.595628	2.419049373
C4	29	8	101	109	1809.722084	1.64478984
C4	29	9	102	315	1824.264151	2.016393667
C4	29	10	105	68	1855.922892	1.441956462
C4	29	11	110	394	1901.931818	2.639260198
C4	29	12	111	153	1908.618421	0.711404785
C4	29	13	122	70	1941.395973	1.21178232
C4	29	14	129	169	1944.582474	0.829040833
C4	29	15	136	3	1992.980132	1.353006791
C4	29	16	138	139	2027.434783	1.044708988
C4	29	17	150	475	2029.095101	1.439044161
C4	29	18	160	55	2030.8125	1.433114
C4	29	19	163	43	2043.331967	1.622613504
C4	29	20	163	405	2086.848039	1.124870563
C4	29	21	171	338	2087.920168	1.718283624
C4	29	22	211	223	2115.708155	4.006553711
C4	29	23	217	2	2157.575617	1.716339021
C4	29	24	221	349	2188.091691	2.180148817
C4	29	25	256	58	2195.156863	1.783123889
C4	29	26	258	80	2228.651054	1.162858016
C4	29	27	273	399	2248.659574	3.866246276
C4	29	28	288	157	2257.763636	2.268431805
C4	29	29	327	171	2265.122951	3.250446617
C4	29	30	332	313	2342.048611	1.703573208
C4	29	31	333	51	2349.91954	1.492285656
C4	29	32	344	398	2388	2.947778265
C4	29	33	347	303	2402.435737	2.099262966
C4	29	34	367	55	2412.587156	1.433297948
C4	29	35	368	398	2430.414773	1.832487306
C4	29	36	378	153	2460.493902	2.071790757
C4	29	37	379	398	2466.736527	1.438295621
C4	29	38	380	171	2494.506224	1.676465528
C4	29	39	388	4	2520.849398	2.101125452
C4	29	40	393	85	2529.592308	0.966769442
C4	29	41	409	169	2534.061151	1.87053934
C4	29	42	421	97	2539.120482	1.927478599
C4	29	43	433	27	2550.230769	1.78249424
C4	29	44	436	373	2550.958333	1.179005313
C4	29	45	438	117	2555.192771	2.285516035
C4	29	46	485	132	2583.521739	1.228182756
C4	30	1	2	2	2584.72	1.895424837
C4	30	2	2	461	2600.882353	1.05085043
C4	30	3	15	367	2619.043478	1.650662109
C4	30	4	18	220	2625.689139	1.16330349
C4	30	5	34	219	2629.663636	1.194728003
C4	30	6	63	359	2637.02924	1.603094813
C4	30	7	64	39	2659.889474	2.599230814
C4	30	8	83	114	2690.011364	2.389189353
C4	30	9	88	451	2714.13125	1.796108827
C4	30	10	90	236	2715.163551	2.070379895
C4	30	11	90	311	2722.640523	4.943065505
C4	30	12	97	135	2730.176211	1.982803215
C4	30	13	97	151	2765.388889	2.334975272
C4	30	14	145	166	2771.201005	4.916702322
C4	30	15	147	61	2795.115942	4.227237463
C4	30	16	152	373	2821.021978	1.814421243
C4	30	17	176	344	2829.136364	1.988291818
C4	30	18	180	247	2837.517007	0.567912837
C4	30	19	192	397	2850.939394	1.576400116
C4	30	20	199	257	2856.823529	2.930564806
C4	30	21	238	368	2866.36129	3.426522769
C4	30	22	251	469	2891.515695	1.971768102
C4	30	23	252	118	2911.976471	2.511333667
C4	30	24	262	382	2917.522796	0.440624282
C4	30	25	277	455	2920.909774	1.67289105
C4	30	26	282	20	2935.934132	1.6902472
C4	30	27	291	107	2943.269231	1.86195292
C4	30	28	305	407	2958.863946	1.714764506
C4	30	29	327	109	2960.196172	1.541906915
C4	30	30	329	155	2994.731183	1.534194292
C4	30	31	335	274	3017.495935	2.503993691
C4	30	32	353	90	3018.685714	2.111397558
C4	30	33	372	104	3034.767442	0.656395892
C4	30	34	379	85	3052.055556	1.525084806
C4	30	35	393	188	3093.159664	2.463709272
C4	30	36	398	64	3142.752381	1.650902524
C4	30	37	406	300	3160.897436	3.090669004
C4	30	38	420	5	3213.02521	2.097430414
C4	30	39	429	105	3223.362205	1.662032033
C4	30	40	435	377	3226.791209	1.745779816
C4	30	41	456	177	3284.209302	1.475933693
C4	30	42	461	57	3322.66	1.650324985
C4	30	43	480	382	3420.285714	2.731948819
