Well	Field	Cell Number	Top	Left	CircRingAvgIntenRatioCh2	
B2	7	11	58	305	0.959256470164192	
B2	7	12	61	260	1.19767564460973	
B2	7	13	62	205	2.14104438298192	
B2	7	14	77	320	0.997653424161386	
B2	7	15	86	432	1.34628844269495	
B2	7	16	96	362	1.30617482802872E-02	
B2	7	17	102	216	1.74335931715265	
B2	7	18	108	276	1.84715169787369	
B2	7	19	109	182	1.12379984258824	
B2	7	20	110	130	1.27642991120166	
B2	7	21	112	22	2.22043512798138	
B2	7	22	114	69	2.86504231928054	
B2	7	23	126	383	1.90926808465602	
B2	7	24	137	298	0.47400548522671	
B2	7	25	137	327	1.99396888835478	
B2	7	26	150	440	1.53964388993047	
B2	7	27	152	105	1.17893141178076	
B2	7	28	159	280	1.93327354482368	
B2	7	29	161	191	2.07830174637825	
B2	7	30	169	30	1.29181576660735	
B2	7	31	169	153	1.12039778805762	
B2	7	32	174	72	1.27045515534956	
B2	7	33	176	465	0.235955955429389	
B2	7	34	180	313	0.531701082304382	
B2	7	35	189	253	0.84463816665171	
B2	7	36	194	8	1.03905480505818	
B2	7	37	206	217	0.757079338402064	
B2	7	38	213	157	2.09762296187501	
B2	7	39	215	362	1.26784394309968	
B2	7	40	217	483	0.525589270307121	
B2	7	41	219	63	1.76628604742999	
B2	7	42	235	167	1.01481935018383	
B2	7	43	235	206	1.63357154743925	
B2	7	44	240	228	1.36960689229081	
B2	7	45	242	478	0.859208947796532	
B2	7	46	251	314	2.21867367304498	
B2	7	47	253	101	2.15410411881806	
B2	7	48	253	396	0.424755956417118	
B2	7	49	259	26	2.05060014737181	
B2	7	50	260	360	1.44983629928744	
B2	7	51	263	150	0.86912226905135	
B2	7	52	269	278	1.4720352479519	
B2	7	53	271	375	0.74404573836959	
B2	7	54	284	224	0.880332850940666	
B2	7	55	286	339	1.13220699476839	
B2	7	56	290	160	0.843172367742131	
B2	7	57	304	91	1.33961094083692	
B2	7	58	317	442	1.8709954229676	
B2	7	59	318	239	2.74728690357853	
B2	7	60	329	99	2.07588937888888	
B2	7	61	335	349	1.10743447595201	
B2	7	62	344	420	1.13214327484277	
B2	7	63	345	159	2.0317157308451	
B2	7	64	345	393	0.366508653082639	
B2	7	65	347	39	1.41479427310955	
B2	7	66	348	438	1.45961935059236	
B2	7	67	351	64	1.00404538307712	
B2	7	68	351	205	1.77180866060498	
B2	7	69	359	268	1.98520828158843	
B2	7	70	375	316	0.910208519773941	
B2	7	71	381	430	1.29697800236096	
B2	7	72	383	115	1.50636842305616	
B2	7	73	388	473	1.39702292594425	
B2	7	74	397	154	1.03980725373354	
B2	7	75	407	291	2.50698684116832	
B2	7	76	413	170	2.50765449279414	
B2	7	77	416	90	0.96816199628523	
B2	7	78	417	427	2.44203904106682	
B2	7	79	419	480	1.60019386295831	
B2	7	80	420	19	1.65671663510455	
B2	7	81	426	233	1.87274213124405	
B2	7	82	437	273	1.29474716885458	
B2	7	83	437	314	0.596431075383448	
B2	7	84	440	62	1.38869050981605	
B2	7	85	442	378	1.27850586044771	
B2	7	86	449	184	0.270910440481932	
B2	7	87	458	122	1.69904374894797	
B2	7	88	461	221	1.67068853506639	
B2	7	89	462	41	2.32565021911104	
B2	7	90	463	463	1.29505960608247	
B2	7	91	477	275	1.72940279378385	
B2	7	92	485	442	2.30709216362926	
B2	8	1	12	4	1.69396813570535	
B2	8	2	17	275	1.72247023333483	
B2	8	3	20	229	1.63218695769542	
B2	8	4	24	130	1.79161307138366	
B2	8	5	24	338	2.358429476359	
B2	8	6	30	392	1.21267668423675	
B2	8	7	30	411	1.01200343243653	
B2	8	8	45	90	1.28777312282825	
B2	8	9	66	391	1.41776382609065	
B2	8	10	72	281	2.32898156944999	
B2	8	11	76	212	1.27255311678394	
B2	8	12	85	335	0.462307837318479	
B2	8	13	94	323	0.208532863749434	
B2	8	14	96	56	2.31138835555018	
B2	8	15	106	199	3.07060433869442	
B2	8	16	108	330	1.16605896699104	
B2	8	17	109	345	1.12022490286653	
B2	8	18	110	390	2.13919290017677	
B2	8	19	120	493	0	
B2	8	20	140	182	1.98431132133761	
B2	8	21	149	143	1.05166941467436	
B2	8	22	161	145	0	
B2	8	23	163	488	1.48838433734227	
B2	8	24	166	433	2.02223807706359	
B2	8	25	167	150	0	
B2	8	26	167	330	1.60055378253248	
B2	8	27	170	278	1.59223301083043	
B2	8	28	172	115	1.49873047760022	
B2	8	29	172	404	1.79232830096057	
B2	8	30	174	154	1.55617203500279	
B2	8	31	190	212	2.17773532070161	
B2	8	32	190	450	2.76089195591719	
B2	8	33	197	20	1.2898239007703	
B2	8	34	204	471	1.90125808876501	
B2	8	35	208	81	1.9327806649356	
B2	8	36	215	246	1.63549609438051	
B2	8	37	219	164	1.49343678924366	
B2	8	38	224	382	1.68846142637949	
B2	8	39	238	16	0.473685552867073	
B2	8	40	259	450	2.28321758693836	
B2	8	41	262	389	2.14822876782538	
B2	8	42	264	293	1.27325585321505	
B2	8	43	267	205	0.677487950912767	
B2	8	44	268	30	1.66362169998806	
B2	8	45	272	379	2.12224267802037	
B2	8	46	287	405	1.23837853884322	
B2	8	47	289	101	2.11215013011607	
B2	8	48	294	39	2.17410351340833	
B2	8	49	302	286	2.06371370084159	
B2	8	50	305	146	2.14558223469348	
B2	8	51	319	222	2.49177083333333	
B2	8	52	320	5	1.92143492839191	
B2	8	53	337	108	1.5360508001016	
B2	8	54	338	176	0.890109714587854	
B2	8	55	344	260	1.72445537371495	
B2	8	56	348	355	1.52180627669826	
B2	8	57	349	76	1.33536639118457	
B2	8	58	365	69	0.274320862000216	
B2	8	59	366	309	0.358025615643344	
B2	8	60	368	419	0.776704564303782	
B2	8	61	370	239	1.88576421855134	
B2	8	62	379	68	2.10816895569823	
B2	8	63	382	460	0.504614815168593	
B2	8	64	383	161	1.97938516825843	
B2	8	65	396	431	2.02574414473625	
B2	8	66	401	236	2.24322979617461	
B2	8	67	405	329	1.51118914983977	
B2	8	68	407	280	1.1776593938708	
B2	8	69	418	178	1.90484372314702	
B2	8	70	425	10	1.7900897729273	
B2	8	71	425	105	1.81044273862138	
B2	8	72	439	422	2.56478975726361	
B2	8	73	445	474	2.09090494853255	
B2	8	74	452	376	1.79904288600797	
B2	8	75	456	243	2.18987483587325	
B2	8	76	457	24	2.22025018397112	
B2	8	77	473	433	1.17510028262555	
B2	8	78	477	80	1.35499833779313	
B2	8	79	478	298	2.02042453095714	
B2	8	80	482	346	1.96672420749995	
B2	9	1	21	22	1.95941930937999	
B2	9	2	21	77	2.26601175901527	
B2	9	3	22	122	0.896948059856977	
B2	9	4	24	167	0.217077725731885	
B2	9	5	29	411	0.668131374151674	
B2	9	6	50	242	1.40597455027456	
B2	9	7	52	338	1.77649476459228	
B2	9	8	61	7	1.20530899229643	
B2	9	9	75	173	0.992479223080425	
B2	9	10	79	26	0.497010048578113	
B2	9	11	88	444	1.98771527421009	
B2	9	12	94	79	1.86987663243783	
B2	9	13	94	395	1.96837913403331	
B2	9	14	110	308	2.03651915325504	
B2	9	15	115	124	1.64493157596359	
B2	9	16	116	352	1.73996579800927	
B2	9	17	129	260	2.46660102481664	
B2	9	18	138	216	1.63969574473012	
B2	9	19	145	24	2.36126473964312	
B2	9	20	150	439	1.28059750313471	
B2	9	21	151	433	0	
B2	9	22	153	418	1.62669040364271	
B2	9	23	161	194	1.43719550892623	
B2	9	24	161	332	2.37225781845919	
B2	9	25	162	58	2.16831191014788	
B2	9	26	172	284	2.03612357050846	
B2	9	27	180	408	0.454336666916208	
B2	9	28	189	50	1.5157171361266	
B2	9	29	197	2	1.15686680238961	
B2	9	30	200	168	1.13208784005244	
B2	9	31	209	181	0.881437719521805	
B2	9	32	214	460	1.84707193166753	
B2	9	33	217	264	1.83595294217586	
B2	9	34	219	128	2.05749246117139	
B2	9	35	219	400	1.97511384350816	
